URL,Published Date,Summary
https://www.cheetahprecision.com/,27-07-2020,"Cheetah Precision is a precision machining company specializing in 5-axis CNC milling, lathe turning, and Swiss manufacturing. They service a variety of industries, including medical, aerospace, military, automotive, and food processing. They are ITAR registered, cyber secure, and ISO certified. They specialize in manufacturing complex parts that require high-level expertise, including prototype parts, short runs, and production work. 
"
https://addisonprec.com/,01-09-2015,"Addison Precision Manufacturing is a world-class contract manufacturer of precision-machined components. They specialize in complex, close-tolerance machining operations and serve customers in industries like aerospace, aircraft, medical, and precision manufacturing. Addison's focus is on delivering consistent quality and on-time delivery. They offer various capabilities, including multi-axis milling, turning, CNC grinding, Swiss turning, micro-deburring, and EDM.  Their commitment to excellence is demonstrated through their Nadcap and AS9100 certifications. 
"
https://www.wcprecision.com/,11-12-2018,"W.C. Precision is a CNC machining company specializing in aerospace manufacturing. They offer a range of services including turning, milling, and tube bending. Their state-of-the-art CNC centers are capable of handling a variety of materials, including aluminum, steel, and titanium. They also offer prototyping services to assist in product design evaluation. 
"
https://zehraero.com/,25-06-2017,"ZEHR Aero is a European company that specializes in aerospace components and services. They offer a range of products including flexible Teflon hoses, net shape forging and machining, high precision ball bearings, and investment casting. ZEHR Aero also provides sales representation for European companies. They have participated in several major aviation and space shows including Helirussia Moscow, MAKS Moscow, and the Paris Air Show. 
"
https://www.hansonprecisionmachine.com/,24-08-2016,"Hanson Precision Machine is a manufacturing company that has been providing high-quality parts and services to various industries since 1978.  They specialize in aerospace, medical, automotive, communications, and broadcasting. Hanson has a strong reputation for on-time delivery and high quality, with awards and recognition to support this claim.  For more information on their services, click on the links to learn more. 
"
https://www.brogrenindustries.com/,09-03-2020,"Brogren Industries is a global leader in CNC manufacturing, specializing in precision, quality, and sustainability. Founded in 1965, the family-owned company focuses on long-term relationships with customers, supporting them throughout the development and production process. Their commitment to quality is demonstrated through their adherence to international standards and their well-developed business management system. Brogren Industries has worked with renowned companies like GKN Aerospace, Siemens, Parker Hannifin, and Wärtsilä. 
"
https://nova-tec.com/,27-06-2020,"NovaTec is a German company specializing in ultrasonic welding technology and precision manufacturing. They've been in business for over 40 years and are known for their high-quality, precise, and flexible products and services.  NovaTec supplies various industries including aerospace, solar, medical, automotive, consumer goods, and machine manufacturing. 
"
https://www.knoxmachine.com/,01-01-2023,"Knox Machine Company is a manufacturer specializing in precision machined parts, mechanical sub-assemblies, and component kits. With over 46 years of experience, they provide high-quality, close-tolerance machining and excellent customer service to various industries, including defense, aerospace, power generation, communications, oil & gas, and plastics. 
"
https://acutecprecision.com/,01-01-2022,"Acutc Precision Aerospace is a manufacturing company specializing in machining, finishing, and assembling metal components for the aerospace industry. They offer a range of services, including CNC machining, engineering, and quality assurance. The company is vertically integrated, NADCAP certified, and works with all major OEMs. They have a 12-week machinist training program that provides hands-on and instructor-led training. Acutec is committed to investing in capacity and capability for its customers, and has a customer-oriented team that is nationally recognized for valuing individual and professional development. Their data-driven approach leads to better decision-making throughout the organization. 
"
https://wemech.com/,04-02-2017,"WeMech S.r.l. is an Italian company specializing in the production of custom-made, high-tech machined components. They offer a range of services including machining, quality and safety compliance, and R&D. WeMech's high-tech components are used in industries such as aerospace, biomedical, energy, food & beverage, and electronics & defence.  The company prioritizes quality and operates with ISO UNI EN 9001 and ISO UNI EN9100 standards. They have three separate areas for dimensional inspection and post-production treatment of machined components, ensuring that each product meets the highest standards. 
"
https://www.hhmachining.com/,08-07-2015,"H&H Machining Center is a precision CNC machining shop in Santa Clarita with over 30 years of experience. They specialize in manufacturing components for the medical, aerospace, defense, and commercial industries.  H&H Machining Center offers a wide range of services, from prototyping to high volume production, and can work with a variety of materials including aluminum, steel, stainless steel, titanium, and plastics. They are known for their fast turnaround times and commitment to quality. 
"
https://www.aerostealth.net/,22-03-2023,"Aerostealth Engineering, Inc. is a CNC machining and manufacturing company that specializes in providing high-quality products on time and within budget. They offer a wide range of materials and services, including turning, milling, and assembly. Aerostealth is capable of handling projects of all sizes, from single prototypes to large-scale production runs. 
"
https://www.a1machining.com/,01-01-2023,"A-1 Machining is a Connecticut-based company specializing in turning and milling aerospace turbine parts.  Founded in 1979, they boast over 800 years of combined experience in the field, with a focus on large parts (up to 150"" in diameter).  A-1 is known for its quick turnaround times, reliable quality, and strong engineering support. They have a history of long-term customer relationships and are committed to ongoing growth and expansion. 
"
https://calmaxtechnology.com/,01-01-2021,"Calmax Technology Inc. is a leading precision machining and contract manufacturing company that offers a full range of services, from prototyping and engineering to machining and assembly. They are equipped with cutting-edge equipment and a dedicated engineering staff to ensure high-quality products and fast turnaround times. Calmax also provides integrated manufacturing and assembly solutions, allowing them to design, build, and ship complete packaged products to their customers. 
"
https://www.pmpforge.com/,16-11-2015,"HBD Industries, a leading provider of precision components, has recently expanded its operations. They have acquired True Position Technologies LLC, a California-based company specializing in complex machined components for flight control applications. HBD Industries has also launched new websites for its forging businesses: HBDforge.com, PMPforge.com, and CDFforge.com. These websites showcase their comprehensive range of forging capabilities, offering customers easy access to information about their Precision Components Platform. 
"
https://www.brunk.com/,06-05-2014,"Brunk is a leading provider of micro-precision metal stampings and assemblies, offering a full range of services including contract manufacturing, rapid prototyping, and assembly. They specialize in fabricating complex components from all grades of stainless steel and exotic metals, and their commitment to customer satisfaction drives their innovative solutions and reliable service. Brunk has over half a billion components manufactured, and they pride themselves on producing some of the most complex parts in the world. Their commitment to quality and innovation has made them a preferred source for leading companies worldwide. 
"
https://www.mosercompany.com/,,"Moser Company is a manufacturer of micro precision components and assemblies for a wide range of industries. They specialize in jewel bearings and pivots for precision instruments, as well as components for aircraft/aerospace, medical devices, and semiconductor testing. With over 50 years of experience, Moser Company is known for its quality and on-time delivery, offering a competitive advantage to its customers. 
"
https://psnet.com/,21-03-2019,"Parametric Solutions Inc. (PSI) is a company that offers engineering and manufacturing services. They specialize in the design, development, and rapid deployment of innovative products. PSI's services include development to production manufacturing, assembly, instrumentation and test, rapid prototyping, and more. They have a deep engineering experience and state-of-the-art manufacturing capabilities, and they serve a variety of industries, including Aerospace & Defense, Aero Propulsion, Power Generation, Space, Manufacturing, and Industrial. 
"
https://afmachine.com/,01-01-2023,"A.F. Machine & Tool Co., Inc. is a precision metal fabrication company founded in 1979 in Los Angeles, California. They provide a range of services including machined components, assemblies, sheet metal, and weldments. The company has a strong commitment to quality, with over 100 years of manufacturing experience among their management team. They are ISO 9001:2015 & AS9100D Quality System Certified and ITAR Registered. A.F. Machine & Tool has been recognized with numerous awards for their performance, including multiple year awards from Raytheon, Boeing, and Northrop Grumman. Their customer base includes major aerospace and defense OEMs such as Moog, Elbit Systems of America, L3 Communications, JPL, Northrop Grumman, Raytheon, and Boeing. 
"
https://www.seyerind.com/,06-07-2020,"Seyer Industries is a company specializing in aerospace manufacturing, including precision machining, assembly, and fabrication.  They provide turn-key solutions for aircraft parts and assemblies, maritime components, support equipment, and design & build services. They have a proven track record of delivering complex projects with a deep understanding of subcontract requirements and processes.  Seyer Industries is committed to supporting its partners and has a dedicated section on their website for suppliers.  For those interested in working with Seyer Industries, they can download Appendix G, which outlines purchase order clauses and requirements. 
"
https://straton.com/,12-05-2015,"Straton Industries is a manufacturing company specializing in high-quality, custom parts, particularly for the aeronautics industry. They boast over 60 years of experience and leverage Lights-Out Automation for fast, efficient production. They are an FAA-approved repair vendor and hold AS9100, EASA, and FAA Repair certifications. Beyond their primary focus on aeronautics, they also offer precision machined components, assemblies, and engineering services to the semiconductor industry. Their quality inspection department is equipped with state-of-the-art tools, including CMMs, optical comparators, laser micrometers, and TESA scanners.  
"
https://aero-tt.com/,01-01-2023,"АэроТрансТехника is the official distributor of Goldhofer AG in Russia and the CIS. They specialize in providing airport equipment and services including:
* Supply of airport equipment (classic, waterless, baggage tractors, aircraft evacuation systems)
* Technical support
* Spare parts and components
* Diagnostics
* Maintenance and repair
They offer a wide range of products to choose from based on the type of aircraft, infrastructure, and operating conditions. 
"
https://www.acmeind.com/,01-01-2022,"Acme Industries is a full-service manufacturing partner to leading OEMs, specializing in CNC machined parts, assemblies and components. They offer a diverse portfolio of equipment and a team of experts to develop creative solutions for manufacturing challenges. Their customers choose Acme for their ability to optimize supply chain and technical support. Acme serves various industries, including Aerospace & Defense, Energy, Mining, and Transportation, and provides comprehensive services, including design, engineering, manufacturing, and assembly. The company also boasts a successful track record of helping customers achieve their business goals, with one case study showcasing a 75% increase in sales for a customer in the Oil and Gas industry. 
"
https://www.crouzet.com/,12-08-2019,"Crouzet is a company that manufactures mechatronic components for demanding applications in a range of industries, including aerospace, transportation, energy, building, and machinery.  They specialize in providing components for aircraft, helicopters, eVTOLs, and other aerospace applications.  They also offer power distribution, electrical protection, and other solutions.  You can learn more about their products and services by exploring their website, which includes detailed information about each market application. 
"
https://precisionadvancedmachining.com/,01-01-2023,"Precision Advanced Machining is a family-owned company that has been manufacturing and machining quality component parts since 1937. They have invested in a multi-million dollar portfolio of the latest equipment and technology, enabling them to reach high levels of precision. They work on diverse, complex, and exciting projects, and are constantly advancing. 
"
https://custom-aerospace.com/,18-10-2019,"Custom Aerospace is a company specializing in complex precision engineered components, assemblies, and engineering solutions for aerospace applications. They offer a wide range of services, including precision machining, metal processing, subassembly, and fabrication, using state-of-the-art equipment and experienced engineers. They are known for their high quality and commitment to meeting the specific needs of their customers, providing total turnkey program solutions. Custom Aerospace's expertise in engineering, material sciences, and manufacturing, coupled with their dedication to technical innovation, ensures superior performance in harsh operating environments. They also offer value-added services such as design, development, and testing, making them a one-stop shop for all your aerospace manufacturing needs. 
"
https://www.aerogear.com/,18-07-2013,"Aero Gear is an engineering company focused on providing complete customer satisfaction. They combine experience, expertise, and best practices with robust control systems. Aero Gear is certified to AS9100 Rev D and ISO 9001:2015 standards, as well as NADCAP for Heat Treating, Surface Temper Etching, and Magnetic Particle Inspection. They emphasize their Lean Flow processing and shorter lead times. Their dedication to excellence is driven by their employees, who are considered the engine behind the company's success. 
"
https://www.ricaurteprecision.com/,22-07-2020,"Ricaurte Precision (RPI) is a precision machining company with over 35 years of experience serving Aerospace, Medical Device, and Technology manufacturers. They provide a range of services including 5-axis machining, wire EDM, Swiss screw machining, and assemblies. They are equipped with state-of-the-art technology, including 5-Axis Mills, Live Tooling Lathes, Swiss Screw machines, and Wire EDM machines. RPI is committed to quality and on-time delivery, with a focus on continuous improvement. They have an A rating from ISNetworld and are an approved supplier for leading manufacturers. They are also actively hiring for team members who are eager to grow, collaborate, and succeed. 
"
https://meccanicagn.com/,,"Meccanica GN Spa is a company located in Carpi, Italy. Their contact information is Viale J.A. Fleming, 15 - 41012 Carpi (MO) - ITALY - Tel: +39.059.625611 - Fax +39.059.642090. You can find their privacy policy on their website. 
"
https://powertechnl.com/,,"PowerTech is a company specializing in industrial gas and steam turbine parts. They offer a wide range of services, including new parts, reverse engineering, reconditioning/repair, and risk & spare parts management. Their expertise spans various turbine models, with a particular focus on the Siemens SGT600 for which they offer all components. They also provide services for other turbine models like the SGT400, SGT700, and V94.2, and steam turbines from ANSALDO, Novo Pignone, and Franco Tosi. PowerTech leverages modern technology and analysis capabilities to ensure high-quality solutions for its clients. 
"
https://www.gewing.de/,,"H. GEWING GmbH is a family-owned business specializing in metal and sheet metal processing. They offer a wide range of services, including laser cutting, punching, nibbling, bending, and welding. They have a large machine park including laser and tube laser systems, bending machines, punching and nibbling centers, and several welding robot systems. GEWING works with various industries, including automotive, vehicle and agricultural machinery, and plant and mechanical engineering. They offer individual production and processing of sheets, profiles, small parts, and assemblies.  
"
https://hatz-components.com/,01-06-2022,"Hatz Components is a full-service partner in the production of high-quality connecting rods for worldwide markets. They have over four decades of experience and are a flexible specialist for connecting rods from 100 to 350 mm axle distance, in applications such as small and large aggregates from one to 24 cylinders. Hatz Components serves all markets and regions of the world, with a focus on the NAFTA and EMEA regions. Their products are used in various segments such as recreational vehicles, agricultural vehicles, passenger vehicles, C&I, bikes, commercial vehicles, and others. 
"
https://raghuvamsi.com/,01-01-2013,"Raghu Vamsi is a company that manufactures aerospace, defense, oil & gas, and power transmission components. They partner with international companies like ITP-Spain and Reginson-UK to produce aero engine components. Raghu Vamsi also works with global Avionic and Electronic companies to manufacture mechanical boxes and sub-assemblies. The company specializes in machining exotic metals and has a strong focus on supporting the Indian Defence sector by supplying equipment components and sub-assemblies. 
"
https://vectoflow.de/,01-10-2021,"Vectoflow specializes in flow measurement technology, producing both standardized and custom-made solutions for various applications like motorsport, aerospace, UAV, automotive, wind power, research, and turbomachinery. They offer multi-hole probes, systems, and software for measuring static and total pressure, velocity, and flow angle. Their probes are known for their robust design, flexibility in material and form, and ease of integration into existing systems. Vectoflow also provides complete solutions including probes, rakes, calibration, traverse systems, pressure and temperature measurement hardware, and measurement and control software. They offer calibration services for aerodynamic measurement technology, ensuring reliable operation.  
"
https://www.kessington.com/,13-06-2020,"Kessington Aerospace is a precision machined parts supplier with over 40 years of experience serving demanding applications worldwide. They pride themselves on delivering parts on time with perfect quality. They achieve this through various processes, including:
- 98% on-time delivery through their AI-powered pull system software.
- Fast delivery of new products in days, not months, using the latest software and modeling technology.
- The highest quality through the use of the most precise and high-caliber CNC machine tools.
- The lowest total cost and risk, being competitive with China and eliminating intellectual property risk. 
Kessington Aerospace considers themselves the most trusted source for machined parts globally. 
"
https://perfect-jet.com.tw/,01-01-2023,"Ping Jeng Machinery Industry Co., LTD. was founded in 1981 and specializes in manufacturing machine tools. The company has a long history of innovation, starting with the production of drilling and milling machines in 1982. In the late 1980s, Ping Jeng partnered with Southwestern Industries Inc. to develop CNC milling machines and began expanding its reach to the US market. The company continued to expand and innovate, receiving CE certification for its products in 1993 and establishing a strong presence in the European market. Ping Jeng also participated in international exhibitions such as EMO and the Taipei Machine Tool Show, showcasing its cutting-edge technology and winning awards for innovation. In recent years, Ping Jeng has continued to invest in research and development, focusing on high-precision and advanced machining equipment. 
"
https://baumprecision.com/,01-01-2015,"Baum Precision Machining is a CNC machining company serving the Aerospace, Defense, and Commercial industries. They are AS 9100:2016 / ISO 9001:2015 certified, focusing on high quality, reliable delivery, and overall value.  They offer a consultative approach to machining, aiming to help customers reduce costs and improve delivery times. 
"
https://www.gpmachining.com/,01-01-2023,"GP Machining Inc. is a precision machining company specializing in aerospace, defense, and commercial industries. They offer a range of services including CNC milling, turning, and assembly, all adhering to ISO 9001 and AS9100 standards. They do not provide design or development services. Their capabilities include high-speed CNC milling, 5-axis milling, CNC turning with live tooling, forging/casting machining, sub-assembly, local pickup/delivery, and outside processing. They also offer SAE AS9102 inspection reports. 
"
https://www.precision-mfg.com/,19-02-2016,"Precision Manufacturing Solutions Inc. (PMSI) is a company specializing in engineering and manufacturing high-precision components and assemblies for various industries including Aerospace, Defense, Industrial and Medical. They pride themselves on their state-of-the-art equipment and proprietary manufacturing methods, allowing them to produce components with tolerances as tight as .0002"", leading to optimal performance. PMSI aims to be the go-to supplier for customers requiring highly specified components, fabrications, and assemblies. 
"
https://berghoff.eu/,15-08-2022,"BERGHOFF is a German company specializing in precision manufacturing for high-tech industries. They have over 35 years of experience creating complex components, assemblies, and modules for leading companies in mechanical engineering and plant construction. BERGHOFF focuses on delivering top quality and reliability, offering a comprehensive range of services from project planning to component production. Their state-of-the-art machinery, highly trained staff, and commitment to continuous innovation ensure that they provide reliable, high-precision solutions for their customers. 
"
https://www.vignal-artru.com/en/,02-12-2021,"Vignal Artru is a high-precision machining company in the Auvergne Rhône Alpes region of France. With over 60 years of experience, they specialize in the machining and assembly of sub-assemblies for demanding industries such as medical, aeronautics, and space. They support both startups and large contractors in their projects, and have a wide range of expertise, including 5-axis digital milling, multi-axis digital lathe, binocular adjustment, rectification, lapping, documentary control, fine washing, assembly, testing, decontamination, particle counting, and more. Their quality system provides traceability and control for high-tech industries. 
"
https://www.hugoengineering.com/,14-08-2017,"Hugo Engineering is a Torrance-based company specializing in high-quality machined parts.  Established in 1979, they initially focused on aerospace components but have since expanded to medical products, refinery materials, and even specialized devices for submarines and battleships. Hugo Engineering prides itself on its dedication to quality, with a skilled team of CNC programmers, hand-machining experts, and a dedicated quality inspector.  Their commitment to precision and on-time delivery makes them a reliable source for machined parts in the South Bay. 
"
https://rozicmachine.com/,26-04-2021,"Rozic Tool & Machine is a precision manufacturing company specializing in aerospace, defense, and general industrial sectors. With over 36 years of experience, they provide critical components and product testing for OEMs, Prime contractors, and the Department of Defense. Their expertise includes machining various metals like titanium, aluminum, Inconel, stainless and low alloy steel. They strive for prompt delivery and zero defects on every project. 
"
https://bricoengineering.com/,01-01-2023,"Brico Engineering is an AS9100D certified company that specializes in machining parts and assemblies. They offer production machining, prototype machining, and high volume production runs. Brico is known for their on-time deliveries and reasonable pricing. They work closely with customers to achieve desired results. 
"
https://dyna-empire.com/,15-12-2015,"Dyna-Empire LLC is a manufacturer of complex assemblies for the aerospace and marine industries. Their expertise covers a wide range of environments, from high-temperature gas turbine engines to deep-ocean sensing systems.  For over 60 years, they have been a reliable supplier to both military and commercial aircraft, helicopters, and marine engines. Their focus is on delivering precision quality parts. 
"
https://paradigmprecision.com/,30-09-2014,"Paradigm Precision has merged with Whitcraft to form Pursuit Aerospace, a leading supplier in the aerospace industry. The merger combines the companies' strengths in manufacturing capabilities, geographic reach, and leadership teams. You can find more information in the press release linked on the webpage. 
"
https://yortec.ca/,02-11-2015,"Yortec Inc. is a Montreal-based machine shop specializing in precision machining services for various industries. They produce custom parts for aerospace, medical, aircraft, marine, military and defense, and telecom sectors. Their expertise includes machining parts from various materials like metals, plastics, and composites, as well as RF high-performance, tight-tolerance components. Yortec emphasizes the importance of precision and quality in their work, highlighting their role in manufacturing critical parts for diverse industries. 
"
https://www.accurer.com/en/,15-03-2021,"Accurer is a company specializing in high precision machining for demanding industries such as aerospace, defense, telecommunications, pharmaceuticals and food. They are committed to quality and excellence, considering it the main factor of their value proposition. Their processes and equipment are designed to meet the needs of these industries, and their values include technological innovation and care for details in manufacturing and quality control. Accurer's goal is to contribute to a safer, more efficient, and sustainable world by solving challenges associated with precision mechanical parts. 
"
https://gmicorp.com/,01-01-2023,"GMI Corporation is an ISO 13485 Certified, FDA Registered, and ITAR Registered contract manufacturer specializing in precision CNC machining, assembly, and subassembly. With over 30 years of experience, they provide sophisticated Swiss-style and multi-axis lathe capabilities, handling intricate parts with tight tolerances for various industries. GMI serves medical device, medical gas, RF connector, aerospace, and defense industries, along with RF/Microwave, Agriculture, Optical, Industrial, and Commercial sectors.  They offer value-added solutions, working with a range of materials and providing controlled environments for sensitive applications. 
"
https://www.aerospacetechniques.com/,01-01-2009,"Aerospace Techniques is a precision machining company that specializes in providing turnkey solutions for aerospace, aviation, power systems, and medical industries. They offer a wide range of services, including EDM machining, 5-axis rotary tilt grinding, and precision grinding. Their expertise includes complex geometry shapes, airfoil cooling holes, blade outer air seal components, and root serrations for hot section blades. 
"
https://wemachine.com/,01-01-2023,"Spectrum Machine & Design specializes in CNC machining for the Aerospace and Defense industries. They focus on manufacturing complex parts with intricate geometry and difficult-to-machine materials, such as turbine blades and vanes.  Their expertise lies in producing these parts efficiently and cost-effectively. They have a state-of-the-art facility in Windsor Locks, Connecticut, and are known for their commitment to precision, advanced materials, and complex geometry. The company invites you to visit their website to request a quote for your project. 
"
https://www.precisionadvancedsystems.com/,10-03-2022,"Precision Advanced Systems is a manufacturing company specializing in the defense, aerospace, and allied sectors.  They have over 600 customers and export their products to 26 countries. Their expertise includes three generations of manufacturing experience, CAD-CAM implementation, and a robust supply chain.  They have a skilled team of over 450 personnel and are ISO 9001, ISO 14001, ISO 18001, and AS 9100 certified. Precision Advanced Systems also actively participates in industry events, including Defexpo 2022 in Gandhinagar, India, and the Defense Expo in Lucknow, India.  Their website states that ""The Possibilities Are Endless."" 
"
https://regalmachineinc.com/,26-09-2022,"Regal Machine is a precision machining company that has been in business since 1979. They specialize in cutting edge technology and serve a variety of industries. 
"
https://valentinetool.com/,20-01-2009,"Valentine Tool & Stamping, Inc. is a precision metal component manufacturer that has been in business since 1946. They specialize in custom components and have experience with engineered materials, including clad metals, inlays, electron beam welded, and pre-plated materials. They have been involved in several high-profile projects, including the manufacture of components for the Ram Air Turbine safety device used on U.S. Airways Flight 1549 and the thermostatic device used on the Hubble telescope. Their website provides information about their capabilities and recent projects. 
"
https://gle-precision.com/,22-02-2017,"GLE-Precision is a leading precision machining company specializing in grinding tungsten carbide, ceramic, and other hard materials to customer specifications. They primarily manufacture make-to-print precision machined parts for various industries, including fiber optics, semiconductors, aerospace, waterjet, batteries, and medical.  GLE-Precision is AS9100 Certified, ISO 9001:2015 certified, and ITAR Registered, and they have a temperature-controlled precision machining gage lab on site. They offer expedited gaging and delivery, with lead times typically ranging from 1-3 weeks if the material is in-house.  They are also working with their parent company, Hyperion Materials & Technologies, to provide even faster expedite services.  GLE-Precision's expertise includes precision machining small holes, lapping surfaces, and holding tight tolerances. They also work with coating companies to meet customer requirements for various finishes like black oxide, chroming, and TiN coating. 
"
http://www.btl.co.il/,01-01-2020,"Blades Technology Limited (BTL) is a leading manufacturer of precision forged and machined blades and vanes for the aerospace and industrial gas turbine industries. BTL specializes in producing top-quality parts made of various alloys, including nickel, titanium, steel, aluminum, and cobalt-based alloys. They offer a one-stop solution for customers, from blueprint to finished product, leveraging their 40 years of experience and advanced manufacturing technologies. In recent years, BTL has expanded its capabilities to serve the medical orthopedic industry. 
"
https://iwamet.com/,01-01-2023,"This webpage uses cookies to collect anonymous website statistics and enable all functionalities. You can change your cookie settings in your browser. By continuing to use the site, you consent to the processing of your data in accordance with their privacy policy. You can find more detailed information in their privacy policy. 
"
https://www.meyertool.com/,26-09-2016,"Meyer Tool is a trusted manufacturing partner for the aerospace and gas turbine engine industries. They offer a wide range of services including machining, coating, assembly, and finishing. Meyer holds AS9100, Nadcap, and FAR 145 certifications, and provides repair and overhaul services for a variety of engine components. They serve military, commercial, general and business aviation, as well as aeroderivative and industrial gas turbines. 
"
https://cnctvar.cz/,06-10-2010,"CNC TVAR is a precision machining company specializing in the global power industry. They offer a range of products including rotors, hydro turbines, compressor impellers, propulsor impellers, and pump runners. They also provide services such as 5-axis machining, assembly, CAD design, non-destructive testing, balancing, and measuring. CNC TVAR prides itself on its flexibility, reliability, and cost-effective manufacturing solutions, making them a strategic partner for projects requiring high quality and sustainable products. 
"
https://firmakes.com/,27-04-2022,"Firmakes Titanium is a Chinese company specializing in the production and sale of titanium, zirconium, nickel, hafnium, tungsten, molybdenum, tantalum, niobium and other rare metals. They offer deep processed metal products and metal products for various industries including aviation, spaceflight, petroleum, chemical engineering, biology, medical treatment, ocean engineering, sports, electronic engineering and vacuum coating. Firmakes Titanium holds certifications such as ISO-9001:2008, AS9100D and TÜV medical devices certification, ensuring high quality products that meet standards like ASTM, JIS, ASME and DIN. They are committed to exceeding customer expectations in terms of quality, on-time delivery and new product development. 
"
https://faureherman.com/,01-01-2023,"Faure Herman is a company with offices in France, USA, Middle East, and Asia.  The page provides contact information for each location. 
"
https://pacificcontours.com/,01-01-2011,"Pacific Contours Corporation is a high-performance supplier specializing in precision machining and complex assemblies for the aerospace industry. They produce a wide range of components and assemblies for various aircraft programs, including CH-47, AH-64, V-22, F-16, F-18, F-22, F-35, C-17, C-130, KC-46, P-8A, and Space Vehicles. Their customers include major aerospace companies like Boeing and Lockheed, as well as the Defense Logistics Agency (DLA).  They offer a robust supply chain that provides composites, sheet metal, and specialized hardware required for their diverse products. 
"
https://acquip.com/,29-03-2016,"ACQUIP is a company specializing in laser alignment and related services for industrial machinery. They offer a wide range of services including equipment rentals, training, and on-site support. ACQUIP also sells their own line of products like laser trackers, shims, and mag-bases. They pride themselves on their expertise, cost-effective solutions, and ability to travel worldwide for their clients. ACQUIP offers a variety of resources such as presentations, white papers, and a store with pre-owned equipment. 
"
https://www.bramdenprecision.com/,08-05-2023,"This webpage is a standard example page created by WordPress. It explains the difference between a page and a blog post, and suggests using the WordPress dashboard to delete the page and create new ones for your website's content. 
"
https://www.reginson.com/,05-09-2019,"Reginson Engineering is a UK-based company specializing in sub-contract precision machining. They offer a wide range of services, including CNC machining, and work with a variety of industries, such as aerospace and oil and gas.  They operate from a state-of-the-art facility in Nuneaton, Warwickshire. They have a subsidiary company, UPR, which offers low-cost sourcing worldwide. Both companies are known for their cutting-edge manufacturing methods. You can contact Reginson by phone, email, online, or visit their location. 
"
https://www.ptcil.com/,01-01-2023,"PTC Industries is a global engineering company specializing in advanced manufacturing, powder metallurgy, precision CNC machining, and titanium castings. They offer a wide range of products and services across various industries including aerospace, LNG processing, oil and gas, marine, energy, pulp & paper, and petrochemicals. They are known for their commitment to sustainability, embracing renewable energy sources for a sustainable future.  PTC Industries has also been recognized by Forbes and UP Divas for their achievements. You can find more information about their products, services, sustainability initiatives, and company information on their website.
"
https://emmpinc.com/,01-01-2016,"Eastern Mass. Machined Products, Inc. (EMMP) specializes in manufacturing precision screw machine components for the aerospace, medical and electronics industries. They prioritize delivering high-quality custom products at competitive prices with exceptional on-time delivery. 
"
https://mfr-martini.de/,22-03-2023,"MFR Martini is a German company specializing in mechanical manufacturing for turbine construction. They offer a wide range of services including complete turbine overhauls, component replacement, inspection, diagnostics, maintenance, and refurbishment. They are experts in hydraulic regulation systems and can manufacture and install replacement parts for turbines, including hydraulic speed governors, pressure regulators, safety blocks, actuators, quick-closing transmitters, and axial guards. They have a modern machine park and are certified according to DIN ISO 9001:2015 and SCC(P) Version 2011, ensuring high quality products and optimized processes. 
"
https://absoluteprecisionmachining.com/,01-08-2017,"Absolute Precision Machining, Inc. (APMI) is a company that has been providing quality service to the manufacturing and aerospace industries for over 15 years. 
"
https://www.smiths-engineering.com/,08-06-2022,"Smiths Precision is a UK-based precision engineering company specializing in the supply of high-quality machined components. With over 60 years of experience, they serve a variety of industries, including aerospace, rail, oil and gas, automotive, and medical. They offer a comprehensive range of machining technologies, including CNC milling, turning, horizontal boring, and surface grinding, and are known for their rapid response, high-quality service and commitment to raising standards.  They are also a certified AS9100 supplier, which means they meet the highest quality standards for the aerospace industry. 
"
https://www.skill-metric.com/,15-08-2014,"SKILL-METRIC Machine and Tool, Inc. is a multi-disciplinary aerospace company specializing in the manufacture of complex engine tooling, airframe components, aircraft ground equipment and airfield accessories. They manufacture over 150,000 different aerospace tools and fixtures used to build, repair and maintain a variety of civilian and military components. They also offer value added services such as tool design, heat treating, dead load and pressure testing.  The company has a strong commitment to quality management and works with external providers to ensure that all products and services meet the highest standards. 
"
https://peakmachining.com/,01-02-2022,"Peak Machining is a company that specializes in high quality machining with exceptional customer service. They provide ESP/HPS components and threaded housings, and are committed to exceeding customer expectations. They use the latest machinery, efficient processing, advanced and degreed machinists, state-of-the-art tooling, and heat traceability to ensure the highest quality products. 
"
http://www.mikometal.com/,18-01-2023,"GUANGZHOU MIKO PRECISION METAL PARTS CO., LTD. is a Chinese manufacturer of precision metal parts. They offer a wide range of services, including product design, machining, assembly, and delivery. Their products are used in various industries such as optics, medical, new energy, electronics, automobiles, telecommunications, and machinery. They have experience in CNC machining, sheet metal fabricating, injection molding, and plastic production.  MIKO METAL has a proven track record of providing high-quality products and services, and they have a strong global presence, exporting to countries in Asia, Europe, Australia, North and South America, and the Middle East. 
"
https://ucalsystems.com/,19-06-2019,"UCAL Systems, Inc. is a precision machined components manufacturer that provides world-class services to global OEMs and Tier 1 suppliers. They pride themselves on their extensive equipment base, highly skilled workforce, and blue-chip customer base. UCAL Systems specializes in a wide range of machining operations, including turning, milling, broaching, gun drilling, honing, grinding, spline rolling, gear cutting, and de-burring. The company is committed to quality and customer satisfaction, as evidenced by their robust Quality Management System and dedication to continuous improvement. Their mission is to be their customers' leading supplier of precision components, a goal they aim to achieve through their commitment to guiding principles, such as quality, reliability, and customer satisfaction. 
"
